,name,github_id,description,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,github_release_downloads,monthly_downloads,trending,new_addition
58,gannonh/firebase-mcp,gannonh/firebase-mcp,"Firebase services including Auth, Firestore and Storage.",['cloud'],databases,https://github.com/gannonh/firebase-mcp,https://github.com/gannonh/firebase-mcp,MIT,2025-03-08 21:00:09,2025-08-25 18:57:42,2025-05-26 13:02:19,201,,39,3.0,104.0,1.0,29.0,209,2025-05-10 16:20:39,1.4.9,8.0,4.0,4.0,4.0,17,True,2,,,,
59,idosal/git-mcp,idosal/git-mcp,gitmcp.io is a generic remote MCP server to connect to ANY GitHub repository or project for documentation.,"['cloud', 'typescript']",developer-tools,https://github.com/idosal/git-mcp,https://github.com/idosal/git-mcp,Apache-2.0,2025-03-29 00:44:19,2025-08-22 00:18:22,2025-08-22 00:18:22,272,6.0,473,23.0,143.0,29.0,21.0,6049,,,,,,13.0,16,True,1,,,,
60,chrishayuk/mcp-cli,chrishayuk/mcp-cli,Yet another CLI tool for testing MCP servers.,"['local', 'python']",other-tools-and-integrations,https://github.com/chrishayuk/mcp-cli,https://github.com/chrishayuk/mcp-cli,,2024-11-30 00:06:19,2025-09-07 23:49:39,2025-09-03 18:34:13,602,137.0,284,23.0,95.0,16.0,55.0,1667,,,,,,16.0,16,True,2,,,,
61,semgrep/mcp,semgrep/mcp,Allow AI agents to scan code for security vulnerabilites using Semgrep.,"['cloud', 'typescript']",security,https://github.com/semgrep/mcp,https://github.com/semgrep/mcp,MIT,2025-03-17 20:08:14,2025-09-05 21:13:00,2025-09-05 21:12:59,331,133.0,49,12.0,142.0,15.0,16.0,529,2025-06-24 15:38:18,0.4.0,1.0,,,18.0,16,True,2,,,,
62,line/line-bot-mcp-server,line/line-bot-mcp-server,MCP Server for Integrating LINE Official Account.,"['cloud', 'typescript']",communication,https://github.com/line/line-bot-mcp-server,https://github.com/line/line-bot-mcp-server,Apache-2.0,2025-04-04 09:15:05,2025-09-05 09:47:22,2025-09-05 09:45:46,211,110.0,71,8.0,222.0,10.0,17.0,445,2025-08-26 02:10:27,0.3.2,5.0,,,11.0,16,True,2,,,,
63,Tiberriver256/mcp-server-azure-devops,Tiberriver256/mcp-server-azure-devops,"Azure DevOps integration for repository management, work items, and pipelines.","['cloud', 'typescript']",version-control,https://github.com/Tiberriver256/mcp-server-azure-devops,https://github.com/Tiberriver256/mcp-server-azure-devops,MIT,2025-02-28 00:05:42,2025-07-22 12:54:18,2025-07-15 21:43:31,174,10.0,84,7.0,133.0,16.0,46.0,292,2025-07-15 21:43:41,mcp-server-azure-devops-v0.1.42,39.0,,,12.0,16,True,2,,,,
64,gitkraken/gk-cli,gitkraken/gk-cli,"A CLI for interacting with GitKraken APIs. Includes an MCP server via gk mcp that not only wraps GitKraken APIs, but..","['cloud', 'go', 'linux', 'local', 'macos', 'official', 'windows']",developer-tools,https://github.com/gitkraken/gk-cli,https://github.com/gitkraken/gk-cli,,2023-02-23 16:23:01,2025-09-05 19:04:30,2025-06-26 06:44:35,46,1.0,193,18.0,42.0,7.0,61.0,273,2025-09-05 17:22:26,3.1.14,53.0,,,6.0,16,True,1,169202.0,5834.0,,
65,pab1it0/prometheus-mcp-server,pab1it0/prometheus-mcp-server,"Query and analyze Prometheus, open-source monitoring system.","['cloud', 'python']",databases,https://github.com/pab1it0/prometheus-mcp-server,https://github.com/pab1it0/prometheus-mcp-server,MIT,2025-03-19 16:36:09,2025-09-04 11:41:08,2025-09-04 11:41:08,135,98.0,43,4.0,45.0,1.0,17.0,201,2025-08-27 17:46:53,1.2.4,14.0,,,7.0,16,True,2,72.0,18.0,,
66,8b-is/smart-tree,8b-is/smart-tree,"AI-native directory visualization with semantic analysis, ultra-compressed formats for AI consumption, and 10x token..","['linux', 'local', 'macos', 'rust', 'windows']",file-systems,https://github.com/8b-is/smart-tree,https://github.com/8b-is/smart-tree,MIT,2025-06-19 05:50:03,2025-08-31 16:27:29,2025-08-30 03:50:36,315,315.0,13,3.0,14.0,1.0,1.0,128,2025-08-15 12:27:40,4.8.8,19.0,,,7.0,16,True,2,490.0,163.0,,
67,weibaohui/kom,weibaohui/kom,Provides MCP multi-cluster Kubernetes management and operations. It can be integrated as an SDK into your own project..,"['cloud', 'go', 'local']",cloud-platforms,https://github.com/weibaohui/kom,https://github.com/weibaohui/kom,MIT,2024-10-21 12:24:05,2025-09-02 12:33:13,2025-09-02 12:33:13,989,88.0,26,4.0,60.0,2.0,1.0,126,2025-09-01 08:39:48,0.2.64,100.0,8.0,8.0,3.0,16,True,2,,,,
68,janreges/ai-distiller,janreges/ai-distiller,"Extracts essential code structure from large codebases into AI-digestible format, helping AI agents write code that..","['go', 'local']",developer-tools,https://github.com/janreges/ai-distiller,https://github.com/janreges/ai-distiller,MIT,2025-06-13 17:02:27,2025-08-03 19:16:37,2025-08-03 19:16:20,268,268.0,12,1.0,1.0,4.0,3.0,87,2025-06-21 09:36:09,1.3.1,3.0,,,,16,True,1,875.0,291.0,,
69,tuannvm/mcp-trino,tuannvm/mcp-trino,A Go implementation of a Model Context Protocol (MCP) server for Trino.,"['cloud', 'go']",databases,https://github.com/tuannvm/mcp-trino,https://github.com/tuannvm/mcp-trino,MIT,2025-04-09 14:10:52,2025-09-01 14:39:28,2025-09-01 14:39:27,201,110.0,22,2.0,78.0,4.0,8.0,59,2025-08-26 00:04:21,2.2.1,25.0,,,10.0,16,True,2,934.0,186.0,3.0,
70,lharries/whatsapp-mcp,lharries/whatsapp-mcp,"An MCP server for searching your personal WhatsApp messages, contacts and sending messages to individuals or groups.","['go', 'python']",communication,https://github.com/lharries/whatsapp-mcp,https://github.com/lharries/whatsapp-mcp,MIT,2025-03-29 12:49:33,2025-07-13 17:22:00,2025-07-13 17:22:00,27,1.0,697,41.0,48.0,45.0,18.0,4786,2025-04-06 16:56:27,0.0.1,1.0,,,5.0,15,True,2,,,,
71,browserbase/mcp-server-browserbase,browserbase/mcp-server-browserbase,"Automate browser interactions in the cloud (e.g. web navigation, data extraction, form filling, and more).","['official', 'typescript']",browser-automation,https://github.com/browserbase/mcp-server-browserbase,https://github.com/browserbase/mcp-server-browserbase,Apache-2.0,2024-12-05 19:20:40,2025-09-05 00:56:08,2025-09-05 00:56:08,168,19.0,270,17.0,89.0,7.0,19.0,2553,,,,,,12.0,15,True,2,,,,
72,exa-labs/exa-mcp-server,exa-labs/exa-mcp-server,A Model Context Protocol (MCP) server lets AI assistants like Claude use the Exa AI Search API for web searches. This..,"['cloud', 'official', 'typescript']",search-data-extraction,https://github.com/exa-labs/exa-mcp-server,https://github.com/exa-labs/exa-mcp-server,MIT,2024-11-27 23:38:35,2025-09-01 16:29:11,2025-09-01 16:29:11,90,16.0,181,16.0,31.0,19.0,7.0,2211,,,,4.0,4.0,8.0,15,True,1,,,,
73,ezyang/codemcp,ezyang/codemcp,"Coding agent with basic read, write and command line tools.","['local', 'python']",coding-agents,https://github.com/ezyang/codemcp,https://github.com/ezyang/codemcp,Apache-2.0,2025-03-09 03:58:34,2025-06-04 01:38:34,2025-06-04 01:37:30,1088,,129,13.0,248.0,38.0,26.0,1548,2025-04-20 07:50:01,0.6.0,1.0,,,9.0,15,True,2,,,,
74,brightdata/brightdata-mcp,brightdata/brightdata-mcp,"Discover, extract, and interact with the web - one interface powering automated access across the public internet.","['cloud', 'typescript']",search-data-extraction,https://github.com/brightdata/brightdata-mcp,https://github.com/brightdata/brightdata-mcp,MIT,2025-04-15 10:55:56,2025-09-03 20:51:20,2025-09-03 20:48:47,170,67.0,167,8.0,40.0,4.0,20.0,1216,,,,,,12.0,15,True,1,,,,
75,isaacphi/mcp-language-server,isaacphi/mcp-language-server,MCP Language Server helps MCP enabled clients navigate codebases more easily by giving them access to semantic tools..,"['go', 'local']",developer-tools,https://github.com/isaacphi/mcp-language-server,https://github.com/isaacphi/mcp-language-server,BSD-3-Clause,2024-12-30 20:43:23,2025-09-02 20:39:48,2025-06-03 18:29:15,104,,63,9.0,39.0,18.0,19.0,1062,2025-05-16 17:41:09,0.1.1,2.0,3.0,3.0,4.0,15,True,2,,,,
76,joshuayoes/ios-simulator-mcp,joshuayoes/ios-simulator-mcp,A Model Context Protocol (MCP) server for interacting with iOS simulators. This server allows you to interact with iOS..,"['local', 'macos', 'typescript']",developer-tools,https://github.com/joshuayoes/ios-simulator-mcp,https://github.com/joshuayoes/ios-simulator-mcp,MIT,2025-03-20 02:39:27,2025-08-16 17:56:10,2025-08-16 17:56:04,90,26.0,46,5.0,14.0,11.0,10.0,993,2025-08-16 17:13:05,1.4.2,10.0,1.0,1.0,7.0,15,True,2,,,,
77,qdrant/mcp-server-qdrant,qdrant/mcp-server-qdrant,A Qdrant MCP server.,"['local', 'python']",databases,https://github.com/qdrant/mcp-server-qdrant,https://github.com/qdrant/mcp-server-qdrant,Apache-2.0,2024-12-02 12:07:39,2025-08-19 11:45:01,2025-08-19 11:45:01,71,7.0,138,12.0,59.0,15.0,9.0,908,2025-06-27 10:35:20,0.8.0,5.0,5.0,5.0,7.0,15,True,2,,,,
78,rinadelph/Agent-MCP,rinadelph/Agent-MCP,"A framework for creating multi-agent systems using MCP for coordinated AI collaboration, featuring task management,..","['local', 'python']",coding-agents,https://github.com/rinadelph/Agent-MCP,https://github.com/rinadelph/Agent-MCP,,2025-05-13 15:40:10,2025-09-05 07:34:47,2025-09-05 07:33:01,298,248.0,108,8.0,17.0,11.0,16.0,882,2025-09-02 01:45:57,4.20.1,2.0,,,7.0,15,True,2,,,3.0,
79,bgauryy/octocode-mcp,bgauryy/octocode-mcp,"AI-powered developer assistant that enables advanced research, analysis and discovery across GitHub and NPM realms in..","['cloud', 'linux', 'macos', 'typescript', 'windows']",developer-tools,https://github.com/bgauryy/octocode-mcp,https://github.com/bgauryy/octocode-mcp,MIT,2025-06-05 13:56:40,2025-09-01 14:05:10,2025-09-01 14:05:07,188,136.0,29,1.0,123.0,1.0,3.0,430,2025-08-22 12:48:55,2.3.28,2.0,,,4.0,15,True,2,,,,
80,vivekVells/mcp-pandoc,vivekVells/mcp-pandoc,"MCP server for seamless document format conversion using Pandoc, supporting Markdown, HTML, PDF, DOCX (.docx), csv and..",[],developer-tools,https://github.com/vivekVells/mcp-pandoc,https://github.com/vivekVells/mcp-pandoc,MIT,2024-12-08 18:42:49,2025-08-30 20:00:22,2025-08-30 20:00:21,84,36.0,51,3.0,15.0,4.0,14.0,396,2025-08-30 01:27:22,0.8.1,5.0,,,9.0,15,True,2,,,,
81,Aas-ee/open-webSearch,Aas-ee/open-webSearch,"Web search using free multi-engine search (NO API KEYS REQUIRED) Supports Bing, Baidu, DuckDuckGo, Brave, Exa, and CSDN.","['cloud', 'python', 'typescript']",search-data-extraction,https://github.com/Aas-ee/open-webSearch,https://github.com/Aas-ee/open-webSearch,Apache-2.0,2025-06-20 12:09:49,2025-08-31 09:18:29,2025-08-31 09:18:19,91,90.0,51,3.0,6.0,,10.0,303,2025-08-30 07:58:00,1.2.0,3.0,,,3.0,15,True,1,,,,
82,genomoncology/biomcp,genomoncology/biomcp,"Biomedical research MCP server providing access to PubMed, ClinicalTrials.gov, and MyVariant.info.","['cloud', 'python']",bio,https://github.com/genomoncology/biomcp,https://github.com/genomoncology/biomcp,MIT,2025-04-01 21:44:02,2025-09-05 16:56:55,2025-09-05 16:46:40,101,38.0,41,4.0,52.0,1.0,17.0,283,2025-08-23 14:17:12,0.6.8,32.0,5.0,5.0,7.0,15,True,1,,,,
83,utensils/mcp-nixos,utensils/mcp-nixos,"MCP server providing accurate information about NixOS packages, system options, Home Manager configurations, and nix-..","['local', 'python']",developer-tools,https://github.com/utensils/mcp-nixos,https://github.com/utensils/mcp-nixos,MIT,2025-03-20 05:05:00,2025-09-06 10:03:27,2025-08-16 19:28:58,348,22.0,13,6.0,33.0,5.0,11.0,270,2025-08-03 09:15:15,1.0.1,2.0,1.0,1.0,5.0,15,True,2,,,,
84,mbailey/voicemode,mbailey/voicemode,"Complete voice interaction server supporting speech-to-text, text-to-speech, and real-time voice conversations through..","['local', 'python']",text-to-speech,https://github.com/mbailey/voicemode,https://github.com/mbailey/voicemode,,2025-06-08 16:16:19,2025-09-05 04:01:16,2025-09-05 04:00:34,767,749.0,32,4.0,32.0,3.0,20.0,261,2025-09-02 17:32:59,4.3.2,89.0,,,10.0,15,True,1,,,,
85,SDGLBL/mcp-claude-code,SDGLBL/mcp-claude-code,"An implementation of Claude Code capabilities using MCP, enabling AI code understanding, modification, and project..","['local', 'python']",developer-tools,https://github.com/SDGLBL/mcp-claude-code,https://github.com/SDGLBL/mcp-claude-code,MIT,2025-03-18 10:55:31,2025-08-29 13:41:08,2025-08-29 13:20:52,291,6.0,25,1.0,7.0,1.0,16.0,258,2025-08-29 13:43:16,0.5.1,37.0,,,4.0,15,True,2,161.0,26.0,,
86,redis/mcp-redis,redis/mcp-redis,The Redis official MCP Server offers an interface to manage and search data in Redis.,"['local', 'python']",databases,https://github.com/redis/mcp-redis,https://github.com/redis/mcp-redis,MIT,2025-04-02 08:42:13,2025-09-04 14:35:43,2025-09-04 14:35:39,148,73.0,55,5.0,39.0,4.0,9.0,231,2025-07-08 10:06:52,0.2.0,2.0,,,16.0,15,True,2,,,,
87,XGenerationLab/xiyan_mcp_server,XGenerationLab/xiyan_mcp_server,"An MCP server that supports fetching data from a database using natural language queries, powered by XiyanSQL as the..","['cloud', 'typescript']",databases,https://github.com/XGenerationLab/xiyan_mcp_server,https://github.com/XGenerationLab/xiyan_mcp_server,Apache-2.0,2025-03-13 07:39:00,2025-09-03 08:55:31,2025-09-03 08:55:30,63,10.0,40,9.0,6.0,9.0,4.0,203,2025-05-07 11:06:19,0.1.5,6.0,,,8.0,15,True,2,25.0,4.0,,
88,ihor-sokoliuk/mcp-searxng,ihor-sokoliuk/mcp-searxng,A Model Context Protocol Server for SearXNG.,"['cloud', 'local', 'typescript']",search-data-extraction,https://github.com/ihor-sokoliuk/mcp-searxng,https://github.com/ihor-sokoliuk/mcp-searxng,MIT,2024-12-23 02:00:51,2025-09-06 20:56:42,2025-09-06 20:56:13,97,25.0,37,1.0,9.0,2.0,8.0,198,2025-09-06 21:02:29,0.6.2,11.0,3.0,3.0,9.0,15,True,1,,,,
89,eyalzh/browser-control-mcp,eyalzh/browser-control-mcp,An MCP server paired with a browser extension that enables LLM clients to control the users browser (Firefox).,"['local', 'typescript']",browser-automation,https://github.com/eyalzh/browser-control-mcp,https://github.com/eyalzh/browser-control-mcp,MIT,2025-03-27 16:16:33,2025-09-05 09:57:16,2025-09-05 09:57:16,68,49.0,31,2.0,26.0,5.0,7.0,143,2025-07-29 09:09:43,1.5.1,6.0,,,2.0,15,True,2,1798.0,899.0,,
90,BrowserMCP/mcp,BrowserMCP/mcp,Automate your local Chrome browser.,"['local', 'typescript']",browser-automation,https://github.com/BrowserMCP/mcp,https://github.com/BrowserMCP/mcp,Apache-2.0,2025-03-28 02:01:22,2025-04-24 21:49:44,2025-04-24 21:49:35,6,,286,15.0,7.0,83.0,34.0,4126,,,,15.0,15.0,,14,True,2,,,,
91,Jpisnice/shadcn-ui-mcp-server,Jpisnice/shadcn-ui-mcp-server,"MCP server that gives AI assistants seamless access to shadcn/ui v4 components, blocks, demos, and metadata.","['local', 'typescript']",developer-tools,https://github.com/Jpisnice/shadcn-ui-mcp-server,https://github.com/Jpisnice/shadcn-ui-mcp-server,MIT,2025-04-07 13:10:12,2025-08-25 07:09:54,2025-08-25 07:09:54,71,50.0,233,18.0,14.0,6.0,11.0,2157,,,1.0,,,6.0,14,True,2,,,,
92,blazickjp/arxiv-mcp-server,blazickjp/arxiv-mcp-server,Search ArXiv research papers.,"['cloud', 'python']",search-data-extraction,https://github.com/blazickjp/arxiv-mcp-server,https://github.com/blazickjp/arxiv-mcp-server,Apache-2.0,2024-11-29 16:34:00,2025-08-19 04:04:10,2025-08-19 04:04:10,77,6.0,109,4.0,17.0,21.0,6.0,1660,,,,12.0,12.0,9.0,14,True,2,,,,
93,crystaldba/postgres-mcp,crystaldba/postgres-mcp,"All-in-one MCP server for Postgres development and operations, with tools for performance analysis, tuning, and health..","['local', 'python']",databases,https://github.com/crystaldba/postgres-mcp,https://github.com/crystaldba/postgres-mcp,MIT,2025-03-24 18:28:53,2025-05-16 14:44:39,2025-05-16 14:43:02,67,,116,7.0,78.0,16.0,5.0,1083,2025-05-16 14:45:33,0.3.0,4.0,5.0,5.0,4.0,14,True,2,74.0,14.0,,
94,designcomputer/mysql_mcp_server,designcomputer/mysql_mcp_server,"MySQL database integration with configurable access controls, schema inspection, and comprehensive security guidelines.","['local', 'python']",databases,https://github.com/designcomputer/mysql_mcp_server,https://github.com/designcomputer/mysql_mcp_server,MIT,2024-12-03 20:53:52,2025-06-05 11:05:28,2025-06-05 11:05:27,69,,184,6.0,23.0,39.0,13.0,836,2025-04-18 20:29:02,0.2.2,6.0,,,7.0,14,True,2,,,,
95,co-browser/browser-use-mcp-server,co-browser/browser-use-mcp-server,browser-use packaged as an MCP server with SSE transport. includes a dockerfile to run chromium in docker + a vnc..,['python'],browser-automation,https://github.com/co-browser/browser-use-mcp-server,https://github.com/co-browser/browser-use-mcp-server,MIT,2025-03-06 09:47:03,2025-07-10 09:57:23,2025-07-10 09:57:18,161,2.0,98,4.0,32.0,11.0,10.0,728,2025-04-15 23:37:23,1.0.3,4.0,,,7.0,14,True,2,76.0,15.0,,
96,jasonjmcghee/claude-debugs-for-you,jasonjmcghee/claude-debugs-for-you,An MCP Server and VS Code Extension which enables (language agnostic) automatic debugging via breakpoints and..,"['local', 'typescript']",developer-tools,https://github.com/jasonjmcghee/claude-debugs-for-you,https://github.com/jasonjmcghee/claude-debugs-for-you,MIT,2025-01-17 05:54:24,2025-08-12 02:35:03,2025-08-12 02:35:03,83,4.0,36,7.0,17.0,9.0,11.0,422,2025-05-22 16:22:11,0.1.1,8.0,,,4.0,14,True,2,140.0,17.0,,
97,graphlit/graphlit-mcp-server,graphlit/graphlit-mcp-server,"Ingest anything from Slack, Discord, websites, Google Drive, Linear or GitHub into a Graphlit project - and then..","['cloud', 'typescript']",knowledge-and-memory,https://github.com/graphlit/graphlit-mcp-server,https://github.com/graphlit/graphlit-mcp-server,MIT,2025-03-01 08:02:03,2025-08-31 05:06:31,2025-08-31 05:06:29,244,38.0,47,3.0,6.0,1.0,,355,,,,3.0,3.0,4.0,14,True,2,,,,
98,chroma-core/chroma-mcp,chroma-core/chroma-mcp,Chroma MCP server to access local and cloud Chroma instances for retrieval capabilities.,"['cloud', 'local', 'official', 'python']",databases,https://github.com/chroma-core/chroma-mcp,https://github.com/chroma-core/chroma-mcp,Apache-2.0,2025-02-11 00:23:22,2025-08-14 15:32:18,2025-08-14 15:31:51,55,3.0,61,4.0,31.0,7.0,11.0,338,2025-08-14 15:33:11,0.2.6,7.0,,,4.0,14,True,2,56.0,11.0,,
99,chigwell/telegram-mcp,chigwell/telegram-mcp,"Telegram API integration for accessing user data, managing dialogs (chats, channels, groups), retrieving messages,..","['local', 'python']",communication,https://github.com/chigwell/telegram-mcp,https://github.com/chigwell/telegram-mcp,Apache-2.0,2025-03-20 14:06:35,2025-08-30 22:08:00,2025-08-30 22:07:10,69,10.0,94,4.0,15.0,7.0,2.0,309,2025-08-30 22:08:00,2.0.4,5.0,,,5.0,14,True,2,,,,
100,FreePeak/db-mcp-server,FreePeak/db-mcp-server,"A high-performance multi-database MCP server built with Golang, supporting MySQL & PostgreSQL (NoSQL coming soon)...","['go', 'local']",databases,https://github.com/FreePeak/db-mcp-server,https://github.com/FreePeak/db-mcp-server,MIT,2025-03-17 20:40:28,2025-08-19 07:56:15,2025-05-08 17:59:36,152,,33,2.0,19.0,8.0,10.0,284,2025-05-09 00:19:57,1.8.0,16.0,,,3.0,14,True,2,,,,
101,base/base-mcp,base/base-mcp,"Base Network integration for onchain tools, allowing interaction with Base Network and Coinbase API for wallet..","['cloud', 'official', 'typescript']",finance-and-fintech,https://github.com/base/base-mcp,https://github.com/base/base-mcp,MIT,2025-03-06 21:57:34,2025-06-17 13:47:28,2025-04-22 17:33:46,155,,90,7.0,83.0,5.0,4.0,282,2025-04-22 17:46:02,1.0.13,2.0,1.0,1.0,7.0,14,True,1,,,,
102,blurrah/mcp-graphql,blurrah/mcp-graphql,Allows the AI to query GraphQL servers.,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/blurrah/mcp-graphql,https://github.com/blurrah/mcp-graphql,MIT,2024-12-21 14:05:45,2025-07-31 20:14:19,2025-07-31 20:14:17,80,5.0,42,3.0,17.0,4.0,11.0,264,2025-05-27 19:57:47,2.0.4,22.0,2.0,2.0,7.0,14,True,2,92.0,10.0,,
103,kiliczsh/mcp-mongo-server,kiliczsh/mcp-mongo-server,A Model Context Protocol Server for MongoDB.,"['local', 'typescript']",databases,https://github.com/kiliczsh/mcp-mongo-server,https://github.com/kiliczsh/mcp-mongo-server,MIT,2024-12-04 19:30:40,2025-05-27 05:53:29,2025-05-27 05:52:59,42,,47,4.0,12.0,,16.0,262,2025-04-26 19:16:56,1.3.0,10.0,3.0,3.0,7.0,14,True,2,,,,
104,pipeboard-co/meta-ads-mcp,pipeboard-co/meta-ads-mcp,"Meta Ads automation that just works. Trusted by 10,000+ businesses to analyze performance, test creatives, optimize..","['cloud', 'local', 'python']",marketing,https://github.com/pipeboard-co/meta-ads-mcp,https://github.com/pipeboard-co/meta-ads-mcp,,2025-04-11 20:53:47,2025-09-06 21:42:59,2025-09-06 21:41:24,268,118.0,67,6.0,7.0,3.0,12.0,252,2025-09-06 21:42:59,0.11.6,47.0,,,3.0,14,True,1,,,,
105,cr7258/elasticsearch-mcp-server,cr7258/elasticsearch-mcp-server,MCP Server implementation that provides Elasticsearch interaction.,"['local', 'python']",databases,https://github.com/cr7258/elasticsearch-mcp-server,https://github.com/cr7258/elasticsearch-mcp-server,Apache-2.0,2025-01-09 04:20:03,2025-08-23 03:32:12,2025-08-23 03:32:09,112,24.0,42,2.0,30.0,5.0,5.0,200,2025-08-23 03:32:25,2.0.11,13.0,,,7.0,14,True,2,,,,
106,armorwallet/armor-crypto-mcp,armorwallet/armor-crypto-mcp,"MCP to interface with multiple blockchains, staking, DeFi, swap, bridging, wallet management, DCA, Limit Orders, Coin..","['cloud', 'python']",finance-and-fintech,https://github.com/armorwallet/armor-crypto-mcp,https://github.com/armorwallet/armor-crypto-mcp,GPL-3.0,2025-03-22 12:05:35,2025-07-29 15:53:53,2025-05-27 10:02:34,184,,26,4.0,25.0,,,186,2025-05-14 14:02:00,0.2.1,25.0,,,6.0,14,True,1,,,,
107,furey/mongodb-lens,furey/mongodb-lens,MongoDB Lens: Full Featured MCP Server for MongoDB Databases.,"['local', 'typescript']",databases,https://github.com/furey/mongodb-lens,https://github.com/furey/mongodb-lens,MIT,2025-03-09 05:39:54,2025-04-23 00:44:12,2025-04-23 00:44:03,448,,22,8.0,7.0,,,184,2025-04-23 00:44:33,9.1.4,25.0,2.0,2.0,3.0,14,True,2,,,,
108,apify/mcp-server-rag-web-browser,apify/mcp-server-rag-web-browser,"An MCP server for Apifys open-source RAG Web Browser Actor to perform web searches, scrape URLs, and return content in..","['cloud', 'typescript']",search-data-extraction,https://github.com/apify/mcp-server-rag-web-browser,https://github.com/apify/mcp-server-rag-web-browser,Apache-2.0,2024-12-06 14:57:51,2025-08-21 08:25:16,2025-08-21 08:14:44,42,3.0,22,4.0,18.0,,5.0,182,2025-08-21 08:14:51,0.1.4,5.0,,,3.0,14,True,2,,,,
109,isaacwasserman/mcp-snowflake-server,isaacwasserman/mcp-snowflake-server,Snowflake integration implementing read and (optional) write operations as well as insight tracking.,"['cloud', 'python']",databases,https://github.com/isaacwasserman/mcp-snowflake-server,https://github.com/isaacwasserman/mcp-snowflake-server,GPL-3.0,2024-12-13 20:30:59,2025-08-05 16:59:06,2025-08-05 16:59:06,84,17.0,66,4.0,21.0,7.0,10.0,164,2025-04-10 14:31:01,0.4.0,20.0,,,9.0,14,True,2,,,,
110,tumf/mcp-text-editor,tumf/mcp-text-editor,A line-oriented text file editor. Optimized for LLM tools with efficient partial file access to minimize token usage.,"['local', 'python']",developer-tools,https://github.com/tumf/mcp-text-editor,https://github.com/tumf/mcp-text-editor,MIT,2024-12-11 10:12:28,2025-09-07 07:53:06,2025-09-07 07:50:27,232,20.0,21,1.0,9.0,2.0,4.0,155,2024-12-22 15:31:21,1.0.2,2.0,1.0,1.0,12.0,14,True,2,,,3.0,
111,tumf/mcp-shell-server,tumf/mcp-shell-server,A secure shell command execution server implementing the Model Context Protocol (MCP).,[],command-line,https://github.com/tumf/mcp-shell-server,https://github.com/tumf/mcp-shell-server,MIT,2024-12-10 13:09:04,2025-09-06 22:47:25,2025-09-06 13:14:26,213,50.0,38,3.0,19.0,1.0,1.0,130,2024-12-23 00:21:09,1.0.3,2.0,1.0,1.0,11.0,14,True,2,,,3.0,
112,polygon-io/mcp_polygon,polygon-io/mcp_polygon,"An MCP server that provides access to Polygon.io financial market data APIs for stocks, indices, forex, options, and..","['cloud', 'python']",finance-and-fintech,https://github.com/polygon-io/mcp_polygon,https://github.com/polygon-io/mcp_polygon,MIT,2025-03-19 22:05:09,2025-07-29 01:08:57,2025-07-29 01:08:18,41,15.0,26,11.0,19.0,3.0,4.0,117,2025-07-29 01:08:57,0.4.0,5.0,,,6.0,14,True,1,,,,
113,gbrigandi/mcp-server-wazuh,gbrigandi/mcp-server-wazuh,"A Rust-based MCP server bridging Wazuh SIEM with AI assistants, providing real-time security alerts and event data for..","['linux', 'local', 'macos', 'rust', 'windows']",security,https://github.com/gbrigandi/mcp-server-wazuh,https://github.com/gbrigandi/mcp-server-wazuh,MIT,2025-05-07 18:14:55,2025-07-10 21:58:02,2025-07-10 21:56:37,35,17.0,31,9.0,1.0,3.0,6.0,107,2025-07-10 21:58:09,0.2.4,7.0,,,,14,True,2,540.0,135.0,,
114,confluentinc/mcp-confluent,confluentinc/mcp-confluent,Confluent integration to interact with Confluent Kafka and Confluent Cloud REST APIs.,"['cloud', 'python']",databases,https://github.com/confluentinc/mcp-confluent,https://github.com/confluentinc/mcp-confluent,MIT,2025-01-16 20:07:31,2025-09-07 04:26:51,2025-07-09 16:28:04,42,4.0,28,85.0,54.0,1.0,8.0,100,2025-07-09 16:29:30,1.0.6,5.0,1.0,1.0,9.0,14,True,2,,,,
115,stippi/code-assistant,stippi/code-assistant,"Coding agent with basic list, read, replace_in_file, write, execute_command and web search tools. Supports multiple..","['local', 'rust']",coding-agents,https://github.com/stippi/code-assistant,https://github.com/stippi/code-assistant,MIT,2024-11-03 17:21:41,2025-09-04 21:28:14,2025-08-31 19:31:05,650,128.0,15,2.0,48.0,1.0,7.0,92,2025-07-29 15:47:57,0.1.13,10.0,,,7.0,14,True,3,144.0,20.0,,
116,sapientpants/sonarqube-mcp-server,sapientpants/sonarqube-mcp-server,A Model Context Protocol (MCP) server that integrates with SonarQube to provide AI assistants with access to code..,"['cloud', 'local', 'rust']",developer-tools,https://github.com/sapientpants/sonarqube-mcp-server,https://github.com/sapientpants/sonarqube-mcp-server,MIT,2025-03-20 12:02:36,2025-09-01 01:10:45,2025-08-19 10:39:57,142,92.0,13,3.0,216.0,4.0,50.0,91,2025-08-19 10:52:38,1.7.5,19.0,1.0,1.0,2.0,14,True,2,,,,
