,name,github_id,description,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,github_release_downloads,monthly_downloads,trending,updated_github_id
55,MigoXLab/dingo,MigoXLab/dingo,MCP server for the Dingo: a comprehensive data quality evaluation tool. Server Enables interaction with Dingos rule-..,"['linux', 'local', 'macos', 'official', 'python', 'windows']",data-science-tools,https://github.com/MigoXLab/dingo,https://github.com/MigoXLab/dingo,Apache-2.0,2024-12-24 05:59:24,2025-10-10 14:12:25,2025-10-10 14:12:25,324.0,135.0,51.0,7.0,174.0,5.0,20.0,491.0,2025-09-08 05:54:52,1.10.0,9.0,,,17.0,17,True,1.0,,,,
56,line/line-bot-mcp-server,line/line-bot-mcp-server,MCP Server for Integrating LINE Official Account.,"['cloud', 'typescript']",communication,https://github.com/line/line-bot-mcp-server,https://github.com/line/line-bot-mcp-server,Apache-2.0,2025-04-04 09:15:05,2025-10-10 21:11:14,2025-10-10 21:10:06,234.0,84.0,80.0,8.0,246.0,10.0,18.0,479.0,2025-08-26 02:10:27,0.3.2,5.0,,,11.0,17,True,2.0,,,,
57,joinly-ai/joinly,joinly-ai/joinly,"MCP server to interact with browser-based meeting platforms (Zoom, Teams, Google Meet). Enables AI agents to send bots..","['cloud', 'python']",communication,https://github.com/joinly-ai/joinly,https://github.com/joinly-ai/joinly,MIT,2025-05-29 01:21:02,2025-10-05 12:47:23,2025-10-05 12:47:21,741.0,325.0,43.0,5.0,140.0,3.0,9.0,370.0,2025-09-23 17:43:05,0.5.1,12.0,,,4.0,17,True,2.0,,,,
58,strowk/mcp-k8s-go,strowk/mcp-k8s-go,Kubernetes cluster operations through MCP.,"['cloud', 'go', 'local']",cloud-platforms,https://github.com/strowk/mcp-k8s-go,https://github.com/strowk/mcp-k8s-go,MIT,2024-12-01 07:00:54,2025-09-15 20:19:39,2025-09-15 20:19:31,345.0,28.0,49.0,3.0,53.0,8.0,9.0,348.0,2025-07-20 14:00:52,0.5.0,31.0,1.0,1.0,11.0,17,True,2.0,901.0,90.0,,
59,gitkraken/gk-cli,gitkraken/gk-cli,"A CLI for interacting with GitKraken APIs. Includes an MCP server via gk mcp that not only wraps GitKraken APIs, but..","['cloud', 'go', 'linux', 'local', 'macos', 'official', 'windows']",developer-tools,https://github.com/gitkraken/gk-cli,https://github.com/gitkraken/gk-cli,,2023-02-23 16:23:01,2025-10-08 17:09:03,2025-06-26 06:44:35,46.0,,215.0,17.0,44.0,6.0,67.0,306.0,2025-10-02 22:08:17,3.1.40,61.0,,,6.0,17,True,1.0,162285.0,5409.0,,
60,redis/mcp-redis,redis/mcp-redis,The Redis official MCP Server offers an interface to manage and search data in Redis.,"['local', 'python']",databases,https://github.com/redis/mcp-redis,https://github.com/redis/mcp-redis,MIT,2025-04-02 08:42:13,2025-10-10 16:18:06,2025-10-10 16:10:10,176.0,74.0,63.0,6.0,50.0,7.0,10.0,279.0,2025-10-10 16:18:06,0.3.4,7.0,,,17.0,17,True,2.0,,,,
61,pab1it0/prometheus-mcp-server,pab1it0/prometheus-mcp-server,"Query and analyze Prometheus, open-source monitoring system.","['cloud', 'python']",databases,https://github.com/pab1it0/prometheus-mcp-server,https://github.com/pab1it0/prometheus-mcp-server,MIT,2025-03-19 16:36:09,2025-10-02 20:20:59,2025-10-02 20:20:59,151.0,102.0,50.0,5.0,57.0,2.0,18.0,242.0,2025-10-02 19:57:10,1.3.1,19.0,,,7.0,17,True,2.0,83.0,16.0,,
62,gannonh/firebase-mcp,gannonh/firebase-mcp,"Firebase services including Auth, Firestore and Storage.",['cloud'],databases,https://github.com/gannonh/firebase-mcp,https://github.com/gannonh/firebase-mcp,MIT,2025-03-08 21:00:09,2025-10-06 09:27:14,2025-05-26 13:02:19,201.0,,41.0,3.0,123.0,1.0,29.0,216.0,2025-05-10 16:20:39,1.4.9,8.0,4.0,4.0,4.0,17,True,2.0,,,,
63,tuannvm/mcp-trino,tuannvm/mcp-trino,A Go implementation of a Model Context Protocol (MCP) server for Trino.,"['cloud', 'go']",databases,https://github.com/tuannvm/mcp-trino,https://github.com/tuannvm/mcp-trino,MIT,2025-04-09 14:10:52,2025-10-06 05:26:15,2025-09-29 23:16:17,231.0,75.0,26.0,2.0,101.0,3.0,10.0,74.0,2025-09-29 23:19:11,3.2.1,32.0,,,12.0,17,True,2.0,1272.0,212.0,,
64,idosal/git-mcp,idosal/git-mcp,gitmcp.io is a generic remote MCP server to connect to ANY GitHub repository or project for documentation.,"['cloud', 'typescript']",developer-tools,https://github.com/idosal/git-mcp,https://github.com/idosal/git-mcp,Apache-2.0,2025-03-29 00:44:19,2025-08-22 00:18:22,2025-08-22 00:18:22,272.0,6.0,545.0,31.0,144.0,31.0,21.0,6612.0,,,,,,13.0,16,True,2.0,,,,
65,executeautomation/mcp-playwright,executeautomation/mcp-playwright,An MCP server using Playwright for browser automation and webscrapping.,['typescript'],browser-automation,https://github.com/executeautomation/mcp-playwright,https://github.com/executeautomation/mcp-playwright,MIT,2024-12-03 18:43:20,2025-06-20 21:28:21,2025-06-20 21:28:21,242.0,,430.0,34.0,83.0,40.0,50.0,4898.0,,,,,,29.0,16,True,2.0,,,,
66,exa-labs/exa-mcp-server,exa-labs/exa-mcp-server,A Model Context Protocol (MCP) server lets AI assistants like Claude use the Exa AI Search API for web searches. This..,"['cloud', 'official', 'typescript']",search-data-extraction,https://github.com/exa-labs/exa-mcp-server,https://github.com/exa-labs/exa-mcp-server,MIT,2024-11-27 23:38:35,2025-10-10 19:03:54,2025-10-10 19:03:48,140.0,62.0,213.0,16.0,37.0,25.0,10.0,2895.0,,,,5.0,5.0,10.0,16,True,1.0,,,,
67,chrishayuk/mcp-cli,chrishayuk/mcp-cli,Yet another CLI tool for testing MCP servers.,"['local', 'python']",other-tools-and-integrations,https://github.com/chrishayuk/mcp-cli,https://github.com/chrishayuk/mcp-cli,,2024-11-30 00:06:19,2025-09-09 23:59:24,2025-09-03 18:34:13,602.0,69.0,286.0,25.0,95.0,20.0,55.0,1724.0,,,,,,16.0,16,True,2.0,,,,
68,brightdata/brightdata-mcp,brightdata/brightdata-mcp,"Discover, extract, and interact with the web - one interface powering automated access across the public internet.","['cloud', 'typescript']",search-data-extraction,https://github.com/brightdata/brightdata-mcp,https://github.com/brightdata/brightdata-mcp,MIT,2025-04-15 10:55:56,2025-09-24 19:02:29,2025-09-24 19:02:28,177.0,40.0,194.0,8.0,43.0,7.0,22.0,1444.0,,,,,,12.0,16,True,1.0,,,,
69,isaacphi/mcp-language-server,isaacphi/mcp-language-server,MCP Language Server helps MCP enabled clients navigate codebases more easily by giving them access to semantic tools..,"['go', 'local']",developer-tools,https://github.com/isaacphi/mcp-language-server,https://github.com/isaacphi/mcp-language-server,BSD-3-Clause,2024-12-30 20:43:23,2025-10-01 23:22:44,2025-06-03 18:29:15,104.0,,73.0,10.0,47.0,23.0,20.0,1188.0,2025-05-16 17:41:09,0.1.1,2.0,3.0,3.0,4.0,16,True,2.0,,,,
70,joshuayoes/ios-simulator-mcp,joshuayoes/ios-simulator-mcp,A Model Context Protocol (MCP) server for interacting with iOS simulators. This server allows you to interact with iOS..,"['local', 'macos', 'typescript']",developer-tools,https://github.com/joshuayoes/ios-simulator-mcp,https://github.com/joshuayoes/ios-simulator-mcp,MIT,2025-03-20 02:39:27,2025-10-07 18:10:33,2025-10-07 18:04:36,101.0,20.0,51.0,5.0,16.0,10.0,13.0,1130.0,2025-10-07 18:10:33,1.5.1,13.0,1.0,1.0,9.0,16,True,2.0,,,,
71,semgrep/mcp,semgrep/mcp,Allow AI agents to scan code for security vulnerabilites using Semgrep.,"['cloud', 'typescript']",security,https://github.com/semgrep/mcp,https://github.com/semgrep/mcp,MIT,2025-03-17 20:08:14,2025-09-29 21:10:54,2025-09-29 21:10:32,351.0,114.0,50.0,12.0,166.0,12.0,17.0,586.0,2025-06-24 15:38:18,0.4.0,1.0,,,18.0,16,True,2.0,,,,
72,mbailey/voicemode,mbailey/voicemode,"Complete voice interaction server supporting speech-to-text, text-to-speech, and real-time voice conversations through..","['local', 'python']",text-to-speech,https://github.com/mbailey/voicemode,https://github.com/mbailey/voicemode,,2025-06-08 16:16:19,2025-10-12 15:23:59,2025-10-12 14:46:33,964.0,613.0,45.0,5.0,50.0,7.0,23.0,349.0,2025-10-12 14:11:56,5.1.8,100.0,,,10.0,16,True,1.0,,,,
73,genomoncology/biomcp,genomoncology/biomcp,"Biomedical research MCP server providing access to PubMed, ClinicalTrials.gov, and MyVariant.info.","['cloud', 'python']",bio,https://github.com/genomoncology/biomcp,https://github.com/genomoncology/biomcp,MIT,2025-04-01 21:44:02,2025-10-10 23:02:50,2025-10-10 20:36:02,105.0,20.0,53.0,4.0,55.0,,20.0,321.0,2025-10-10 22:57:07,0.7.0,34.0,5.0,5.0,8.0,16,True,1.0,,,,
74,PV-Bhat/vibe-check-mcp-server,PV-Bhat/vibe-check-mcp-server,An MCP server that prevents cascading errors and scope creep by calling a Vibe-check agent to ensure user alignment.,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/PV-Bhat/vibe-check-mcp-server,https://github.com/PV-Bhat/vibe-check-mcp-server,MIT,2025-03-22 09:33:08,2025-10-11 13:23:59,2025-10-11 13:23:59,198.0,81.0,26.0,2.0,39.0,1.0,7.0,239.0,2025-10-11 10:21:05,2.7.0,4.0,,,7.0,16,True,2.0,,,4.0,
75,eyalzh/browser-control-mcp,eyalzh/browser-control-mcp,An MCP server paired with a browser extension that enables LLM clients to control the users browser (Firefox).,"['local', 'typescript']",browser-automation,https://github.com/eyalzh/browser-control-mcp,https://github.com/eyalzh/browser-control-mcp,MIT,2025-03-27 16:16:33,2025-09-05 09:57:16,2025-09-05 09:57:16,68.0,17.0,36.0,2.0,26.0,5.0,7.0,176.0,2025-07-29 09:09:43,1.5.1,6.0,,,2.0,16,True,2.0,3465.0,1155.0,,
76,8b-is/smart-tree,8b-is/smart-tree,"AI-native directory visualization with semantic analysis, ultra-compressed formats for AI consumption, and 10x token..","['linux', 'local', 'macos', 'rust', 'windows']",file-systems,https://github.com/8b-is/smart-tree,https://github.com/8b-is/smart-tree,MIT,2025-06-19 05:50:03,2025-10-03 22:29:48,2025-10-03 22:29:44,54.0,54.0,13.0,3.0,15.0,,3.0,156.0,2025-09-23 10:25:50,5.2.1,26.0,,,,16,True,2.0,632.0,158.0,,
77,weibaohui/kom,weibaohui/kom,Provides MCP multi-cluster Kubernetes management and operations. It can be integrated as an SDK into your own project..,"['cloud', 'go', 'local']",cloud-platforms,https://github.com/weibaohui/kom,https://github.com/weibaohui/kom,MIT,2024-10-21 12:24:05,2025-10-12 13:58:28,2025-10-12 13:26:52,1000.0,57.0,29.0,4.0,63.0,2.0,1.0,127.0,2025-09-27 04:48:15,0.2.65,100.0,8.0,8.0,3.0,16,True,3.0,,,,
78,browserbase/mcp-server-browserbase,browserbase/mcp-server-browserbase,"Automate browser interactions in the cloud (e.g. web navigation, data extraction, form filling, and more).","['official', 'typescript']",browser-automation,https://github.com/browserbase/mcp-server-browserbase,https://github.com/browserbase/mcp-server-browserbase,Apache-2.0,2024-12-05 19:20:40,2025-10-12 23:43:07,2025-09-25 19:36:14,170.0,20.0,286.0,19.0,92.0,12.0,19.0,2711.0,,,,,,12.0,15,True,2.0,,,,
79,Jpisnice/shadcn-ui-mcp-server,Jpisnice/shadcn-ui-mcp-server,"MCP server that gives AI assistants seamless access to shadcn/ui v4 components, blocks, demos, and metadata.","['local', 'typescript']",developer-tools,https://github.com/Jpisnice/shadcn-ui-mcp-server,https://github.com/Jpisnice/shadcn-ui-mcp-server,MIT,2025-04-07 13:10:12,2025-09-11 10:52:22,2025-09-11 10:52:22,89.0,63.0,257.0,19.0,16.0,6.0,11.0,2357.0,,,1.0,,,9.0,15,True,2.0,,,,
80,crystaldba/postgres-mcp,crystaldba/postgres-mcp,"All-in-one MCP server for Postgres development and operations, with tools for performance analysis, tuning, and health..","['local', 'python']",databases,https://github.com/crystaldba/postgres-mcp,https://github.com/crystaldba/postgres-mcp,MIT,2025-03-24 18:28:53,2025-05-16 14:44:39,2025-05-16 14:43:02,67.0,,144.0,7.0,81.0,18.0,7.0,1308.0,2025-05-16 14:45:33,0.3.0,4.0,6.0,6.0,4.0,15,True,2.0,89.0,14.0,,
81,qdrant/mcp-server-qdrant,qdrant/mcp-server-qdrant,A Qdrant MCP server.,"['local', 'python']",databases,https://github.com/qdrant/mcp-server-qdrant,https://github.com/qdrant/mcp-server-qdrant,Apache-2.0,2024-12-02 12:07:39,2025-08-19 11:45:01,2025-08-19 11:45:01,71.0,2.0,160.0,12.0,63.0,17.0,9.0,996.0,2025-06-27 10:35:20,0.8.0,5.0,6.0,6.0,7.0,15,True,2.0,,,,
82,centralmind/gateway,centralmind/gateway,"MCP and MCP SSE Server that automatically generate API based on database schema and data. Supports PostgreSQL,..","['go', 'local', 'macos', 'windows']",databases,https://github.com/centralmind/gateway,https://github.com/centralmind/gateway,Apache-2.0,2025-02-10 19:34:14,2025-07-18 16:15:36,2025-07-18 16:15:36,477.0,1.0,59.0,9.0,40.0,14.0,35.0,488.0,2025-07-12 08:14:25,0.2.19,38.0,,,11.0,15,True,2.0,945.0,118.0,,
83,bgauryy/octocode-mcp,bgauryy/octocode-mcp,"AI-powered developer assistant that enables advanced research, analysis and discovery across GitHub and NPM realms in..","['cloud', 'linux', 'macos', 'typescript', 'windows']",developer-tools,https://github.com/bgauryy/octocode-mcp,https://github.com/bgauryy/octocode-mcp,MIT,2025-06-05 13:56:40,2025-10-12 14:11:25,2025-10-12 14:11:23,200.0,80.0,30.0,2.0,135.0,2.0,5.0,485.0,2025-10-03 14:08:02,6.3.0,6.0,,,4.0,15,True,2.0,,,,
84,vivekVells/mcp-pandoc,vivekVells/mcp-pandoc,"MCP server for seamless document format conversion using Pandoc, supporting Markdown, HTML, PDF, DOCX (.docx), csv and..",[],developer-tools,https://github.com/vivekVells/mcp-pandoc,https://github.com/vivekVells/mcp-pandoc,MIT,2024-12-08 18:42:49,2025-09-16 02:52:43,2025-09-16 02:52:43,86.0,20.0,53.0,3.0,15.0,4.0,14.0,427.0,2025-08-30 01:27:22,0.8.1,5.0,,,9.0,15,True,2.0,,,,
85,chigwell/telegram-mcp,chigwell/telegram-mcp,"Telegram API integration for accessing user data, managing dialogs (chats, channels, groups), retrieving messages,..","['local', 'python']",communication,https://github.com/chigwell/telegram-mcp,https://github.com/chigwell/telegram-mcp,Apache-2.0,2025-03-20 14:06:35,2025-08-30 22:08:00,2025-08-30 22:07:10,69.0,10.0,108.0,5.0,17.0,9.0,3.0,377.0,2025-08-30 22:08:00,2.0.4,5.0,,,5.0,15,True,2.0,,,,
86,utensils/mcp-nixos,utensils/mcp-nixos,"MCP server providing accurate information about NixOS packages, system options, Home Manager configurations, and nix-..","['local', 'python']",developer-tools,https://github.com/utensils/mcp-nixos,https://github.com/utensils/mcp-nixos,MIT,2025-03-20 05:05:00,2025-10-01 18:24:48,2025-10-01 18:22:13,360.0,30.0,14.0,5.0,37.0,7.0,13.0,304.0,2025-10-01 18:06:06,1.0.2,3.0,1.0,1.0,6.0,15,True,2.0,,,,
87,pipeboard-co/meta-ads-mcp,pipeboard-co/meta-ads-mcp,"Meta Ads automation that just works. Trusted by 10,000+ businesses to analyze performance, test creatives, optimize..","['cloud', 'local', 'python']",marketing,https://github.com/pipeboard-co/meta-ads-mcp,https://github.com/pipeboard-co/meta-ads-mcp,,2025-04-11 20:53:47,2025-09-29 16:30:30,2025-09-29 16:30:29,300.0,132.0,78.0,6.0,8.0,3.0,13.0,302.0,2025-09-24 16:23:28,1.0.13,61.0,,,3.0,15,True,1.0,,,,
88,SDGLBL/mcp-claude-code,SDGLBL/mcp-claude-code,"An implementation of Claude Code capabilities using MCP, enabling AI code understanding, modification, and project..","['local', 'python']",developer-tools,https://github.com/SDGLBL/mcp-claude-code,https://github.com/SDGLBL/mcp-claude-code,MIT,2025-03-18 10:55:31,2025-08-29 13:41:08,2025-08-29 13:20:52,291.0,4.0,30.0,1.0,9.0,2.0,16.0,271.0,2025-08-29 13:43:16,0.5.1,37.0,,,4.0,15,True,2.0,171.0,24.0,,
89,ihor-sokoliuk/mcp-searxng,ihor-sokoliuk/mcp-searxng,A Model Context Protocol Server for SearXNG.,"['cloud', 'local', 'typescript']",search-data-extraction,https://github.com/ihor-sokoliuk/mcp-searxng,https://github.com/ihor-sokoliuk/mcp-searxng,MIT,2024-12-23 02:00:51,2025-09-25 03:58:24,2025-09-25 03:58:06,113.0,34.0,51.0,1.0,12.0,5.0,11.0,269.0,2025-09-25 03:59:41,0.7.0,12.0,4.0,4.0,10.0,15,True,1.0,,,,
90,g0t4/mcp-server-commands,g0t4/mcp-server-commands,Run any command with run_command and run_script tools.,"['local', 'typescript']",command-line,https://github.com/g0t4/mcp-server-commands,https://github.com/g0t4/mcp-server-commands,MIT,2024-11-29 02:39:02,2025-09-29 10:37:26,2025-09-29 10:34:54,224.0,16.0,33.0,2.0,5.0,1.0,4.0,197.0,2025-09-29 10:42:50,0.6.0,2.0,,,,15,True,2.0,,,,
91,polygon-io/mcp_polygon,polygon-io/mcp_polygon,"An MCP server that provides access to Polygon.io financial market data APIs for stocks, indices, forex, options, and..","['cloud', 'python']",finance-and-fintech,https://github.com/polygon-io/mcp_polygon,https://github.com/polygon-io/mcp_polygon,MIT,2025-03-19 22:05:09,2025-10-01 17:51:34,2025-09-22 17:37:23,45.0,15.0,38.0,12.0,21.0,6.0,6.0,165.0,2025-09-22 17:38:03,0.4.1,6.0,,,6.0,15,True,1.0,,,,
92,reza-gholizade/k8s-mcp-server,reza-gholizade/k8s-mcp-server,A Kubernetes Model Context Protocol (MCP) server that provides tools for interacting with Kubernetes clusters through..,"['cloud', 'go', 'local']",cloud-platforms,https://github.com/reza-gholizade/k8s-mcp-server,https://github.com/reza-gholizade/k8s-mcp-server,MIT,2025-04-13 21:22:39,2025-10-06 04:22:22,2025-09-29 08:25:39,154.0,80.0,19.0,5.0,54.0,1.0,7.0,101.0,2025-09-02 12:44:57,1.0.23,14.0,,,9.0,15,True,3.0,77.0,19.0,,
93,sapientpants/sonarqube-mcp-server,sapientpants/sonarqube-mcp-server,A Model Context Protocol (MCP) server that integrates with SonarQube to provide AI assistants with access to code..,"['cloud', 'local', 'rust']",developer-tools,https://github.com/sapientpants/sonarqube-mcp-server,https://github.com/sapientpants/sonarqube-mcp-server,MIT,2025-03-20 12:02:36,2025-10-12 04:31:02,2025-10-12 04:31:00,227.0,120.0,15.0,3.0,265.0,4.0,50.0,97.0,2025-10-11 21:06:21,1.10.18,40.0,1.0,1.0,2.0,15,True,2.0,65.0,10.0,,
94,VictoriaMetrics-Community/mcp-victoriametrics,VictoriaMetrics-Community/mcp-victoriametrics,"Provides comprehensive integration with your VictoriaMetrics instance APIs and documentation for monitoring,..","['go', 'local', 'official']",monitoring,https://github.com/VictoriaMetrics-Community/mcp-victoriametrics,https://github.com/VictoriaMetrics-Community/mcp-victoriametrics,Apache-2.0,2025-05-08 20:25:27,2025-10-09 10:59:36,2025-10-09 10:59:36,205.0,91.0,10.0,5.0,63.0,1.0,8.0,75.0,2025-10-01 00:22:48,1.13.1,27.0,,,8.0,15,True,2.0,396.0,79.0,,
95,lharries/whatsapp-mcp,lharries/whatsapp-mcp,"An MCP server for searching your personal WhatsApp messages, contacts and sending messages to individuals or groups.","['go', 'python']",communication,https://github.com/lharries/whatsapp-mcp,https://github.com/lharries/whatsapp-mcp,MIT,2025-03-29 12:49:33,2025-07-13 17:22:00,2025-07-13 17:22:00,27.0,,743.0,41.0,55.0,46.0,20.0,4973.0,2025-04-06 16:56:27,0.0.1,1.0,,,5.0,14,True,2.0,,,,
96,BrowserMCP/mcp,BrowserMCP/mcp,Automate your local Chrome browser.,"['local', 'typescript']",browser-automation,https://github.com/BrowserMCP/mcp,https://github.com/BrowserMCP/mcp,Apache-2.0,2025-03-28 02:01:22,2025-04-24 21:49:44,2025-04-24 21:49:35,6.0,,336.0,13.0,7.0,88.0,34.0,4590.0,,,,20.0,20.0,,14,True,2.0,,,,
97,blazickjp/arxiv-mcp-server,blazickjp/arxiv-mcp-server,Search ArXiv research papers.,"['cloud', 'python']",search-data-extraction,https://github.com/blazickjp/arxiv-mcp-server,https://github.com/blazickjp/arxiv-mcp-server,Apache-2.0,2024-11-29 16:34:00,2025-08-19 04:04:10,2025-08-19 04:04:10,77.0,6.0,120.0,5.0,17.0,23.0,6.0,1763.0,,,,12.0,12.0,9.0,14,True,1.0,,,,
98,ezyang/codemcp,ezyang/codemcp,"Coding agent with basic read, write and command line tools.","['local', 'python']",coding-agents,https://github.com/ezyang/codemcp,https://github.com/ezyang/codemcp,Apache-2.0,2025-03-09 03:58:34,2025-06-04 01:38:34,2025-06-04 01:37:30,1088.0,,130.0,13.0,248.0,38.0,26.0,1563.0,2025-04-20 07:50:01,0.6.0,1.0,,,9.0,14,True,2.0,,,,
99,rinadelph/Agent-MCP,rinadelph/Agent-MCP,"A framework for creating multi-agent systems using MCP for coordinated AI collaboration, featuring task management,..","['local', 'python']",coding-agents,https://github.com/rinadelph/Agent-MCP,https://github.com/rinadelph/Agent-MCP,,2025-05-13 15:40:10,2025-10-09 17:24:36,2025-10-09 17:24:29,300.0,43.0,118.0,10.0,17.0,13.0,16.0,969.0,2025-09-02 01:45:57,4.20.1,2.0,,,7.0,14,True,2.0,,,,
100,datalayer/jupyter-mcp-server,datalayer/jupyter-mcp-server,Model Context Protocol (MCP) Server for Jupyter.,"['local', 'python']",data-science-tools,https://github.com/datalayer/jupyter-mcp-server,https://github.com/datalayer/jupyter-mcp-server,BSD-3-Clause,2025-02-12 06:41:35,2025-10-12 13:32:13,2025-10-12 13:31:22,131.0,45.0,116.0,13.0,68.0,12.0,28.0,705.0,,,,,,13.0,14,True,2.0,,,,
101,xing5/mcp-google-sheets,xing5/mcp-google-sheets,"A Model Context Protocol server for interacting with Google Sheets. This server provides tools to create, read,..","['cloud', 'python']",databases,https://github.com/xing5/mcp-google-sheets,https://github.com/xing5/mcp-google-sheets,MIT,2025-03-22 01:01:45,2025-08-26 18:28:14,2025-08-26 18:27:27,19.0,6.0,115.0,5.0,14.0,9.0,21.0,447.0,2025-08-26 18:28:14,0.5.1,7.0,,,8.0,14,True,2.0,,,,
102,jasonjmcghee/claude-debugs-for-you,jasonjmcghee/claude-debugs-for-you,An MCP Server and VS Code Extension which enables (language agnostic) automatic debugging via breakpoints and..,"['local', 'typescript']",developer-tools,https://github.com/jasonjmcghee/claude-debugs-for-you,https://github.com/jasonjmcghee/claude-debugs-for-you,MIT,2025-01-17 05:54:24,2025-08-12 02:35:03,2025-08-12 02:35:03,83.0,4.0,40.0,7.0,17.0,9.0,11.0,438.0,2025-05-22 16:22:11,0.1.1,8.0,,,4.0,14,True,2.0,165.0,18.0,,
103,chroma-core/chroma-mcp,chroma-core/chroma-mcp,Chroma MCP server to access local and cloud Chroma instances for retrieval capabilities.,"['cloud', 'local', 'official', 'python']",databases,https://github.com/chroma-core/chroma-mcp,https://github.com/chroma-core/chroma-mcp,Apache-2.0,2025-02-11 00:23:22,2025-09-17 20:20:13,2025-09-17 20:20:13,57.0,3.0,69.0,4.0,32.0,7.0,12.0,387.0,2025-08-14 15:33:11,0.2.6,7.0,,,6.0,14,True,2.0,62.0,10.0,,
104,Aas-ee/open-webSearch,Aas-ee/open-webSearch,"Web search using free multi-engine search (NO API KEYS REQUIRED) Supports Bing, Baidu, DuckDuckGo, Brave, Exa, and CSDN.","['cloud', 'python', 'typescript']",search-data-extraction,https://github.com/Aas-ee/open-webSearch,https://github.com/Aas-ee/open-webSearch,Apache-2.0,2025-06-20 12:09:49,2025-08-31 09:18:29,2025-08-31 09:18:19,91.0,37.0,68.0,6.0,6.0,3.0,10.0,380.0,2025-08-30 07:58:00,1.2.0,3.0,,,3.0,14,True,1.0,,,,
105,graphlit/graphlit-mcp-server,graphlit/graphlit-mcp-server,"Ingest anything from Slack, Discord, websites, Google Drive, Linear or GitHub into a Graphlit project - and then..","['cloud', 'typescript']",knowledge-and-memory,https://github.com/graphlit/graphlit-mcp-server,https://github.com/graphlit/graphlit-mcp-server,MIT,2025-03-01 08:02:03,2025-10-07 09:57:02,2025-10-07 09:56:57,255.0,17.0,48.0,3.0,6.0,1.0,,365.0,,,,3.0,3.0,4.0,14,True,2.0,,,,
106,Tiberriver256/mcp-server-azure-devops,Tiberriver256/mcp-server-azure-devops,"Azure DevOps integration for repository management, work items, and pipelines.","['cloud', 'typescript']",version-control,https://github.com/Tiberriver256/mcp-server-azure-devops,https://github.com/Tiberriver256/mcp-server-azure-devops,MIT,2025-02-28 00:05:42,2025-09-23 05:19:28,2025-07-15 21:43:31,174.0,1.0,88.0,6.0,136.0,18.0,46.0,299.0,2025-07-15 21:43:41,mcp-server-azure-devops-v0.1.42,39.0,,,12.0,14,True,2.0,,,,
107,blurrah/mcp-graphql,blurrah/mcp-graphql,Allows the AI to query GraphQL servers.,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/blurrah/mcp-graphql,https://github.com/blurrah/mcp-graphql,MIT,2024-12-21 14:05:45,2025-09-08 14:28:14,2025-07-31 20:14:17,80.0,5.0,51.0,3.0,18.0,5.0,11.0,298.0,2025-05-27 19:57:47,2.0.4,22.0,2.0,2.0,7.0,14,True,2.0,99.0,9.0,,
108,wenb1n-dev/mysql_mcp_server_pro,wenb1n-dev/mysql_mcp_server_pro,"Supports SSE, STDIO; not only limited to MySQLs CRUD functionality; also includes database exception analysis..","['local', 'python']",databases,https://github.com/wenb1n-dev/mysql_mcp_server_pro,https://github.com/wenb1n-dev/mysql_mcp_server_pro,MIT,2025-04-04 07:22:49,2025-08-28 13:50:15,2025-08-28 13:50:09,80.0,9.0,32.0,3.0,1.0,11.0,30.0,263.0,2025-08-05 00:48:54,1.7.0,10.0,,,2.0,14,True,2.0,,,,
109,juehang/vscode-mcp-server,juehang/vscode-mcp-server,"A MCP Server that allows AI such as Claude to read from the directory structure in a VS Code workspace, see problems..","['local', 'typescript']",coding-agents,https://github.com/juehang/vscode-mcp-server,https://github.com/juehang/vscode-mcp-server,MIT,2025-04-21 20:46:42,2025-09-18 22:56:57,2025-09-18 22:54:21,56.0,7.0,47.0,5.0,4.0,3.0,6.0,258.0,2025-09-18 22:56:57,0.3.1,11.0,4.0,4.0,2.0,14,True,2.0,,,,
110,zinja-coder/apktool-mcp-server,zinja-coder/apktool-mcp-server,APKTool MCP Server is a MCP server for the Apk Tool to provide automation in reverse engineering of Android APKs.,"['local', 'python']",security,https://github.com/zinja-coder/apktool-mcp-server,https://github.com/zinja-coder/apktool-mcp-server,Apache-2.0,2025-04-19 19:20:05,2025-09-12 03:42:32,2025-09-12 03:32:06,49.0,3.0,32.0,1.0,5.0,,,226.0,2025-09-12 03:42:32,3.0.0,4.0,,,3.0,14,True,2.0,483.0,80.0,,
111,chaindead/telegram-mcp,chaindead/telegram-mcp,"Telegram API integration for accessing user data, managing dialogs (chats, channels, groups), retrieving messages, and..","['go', 'local']",communication,https://github.com/chaindead/telegram-mcp,https://github.com/chaindead/telegram-mcp,MIT,2025-04-01 14:43:04,2025-08-21 10:44:53,2025-08-21 10:42:46,67.0,1.0,25.0,4.0,7.0,4.0,1.0,222.0,2025-08-21 10:49:44,0.1.23,23.0,,,3.0,14,True,2.0,1438.0,239.0,,
